"","LC","YEAR","BIOME","T_MAPCODE","km2"
"2960","notnat",1990,"Fynbos","FFs27",205.6836
"2961","notnat",1990,"Fynbos","FFs28",300.1608
"2962","notnat",1990,"Fynbos","FFs29",170.114
"2963","notnat",1990,"Fynbos","FFs3",24.04
"2964","notnat",1990,"Fynbos","FFs30",0
"2965","notnat",1990,"Fynbos","FFs31",0
"2966","notnat",1990,"Fynbos","FFs32",135.1316
"2967","notnat",1990,"Fynbos","FFs4",239.2848
"2968","notnat",1990,"Fynbos","FFs5",70.0552
"2969","notnat",1990,"Fynbos","FFs6",39.64
"2970","notnat",1990,"Fynbos","FFs7",18.258
"2971","notnat",1990,"Fynbos","FFs8",2.7564
"2972","notnat",1990,"Fynbos","FFs9",12.8808
"2973","notnat",1990,"Fynbos","FFt1",7.2292
"2974","notnat",1990,"Fynbos","FFt2",26.8072
"2975","notnat",1990,"Fynbos","FRa1",260.9028
"2976","notnat",1990,"Fynbos","FRa2",22.204
"2977","notnat",1990,"Fynbos","FRc1",80.374
"2978","notnat",1990,"Fynbos","FRc2",167.302
"2979","notnat",1990,"Fynbos","FRd1",17.0708
"2980","notnat",1990,"Fynbos","FRd2",12.326
"2981","notnat",1990,"Fynbos","FRg1",43.4588
"2982","notnat",1990,"Fynbos","FRg2",718.6704
"2983","notnat",1990,"Fynbos","FRg3",0.1772
"2984","notnat",1990,"Fynbos","FRl1",55.452
"2985","notnat",1990,"Fynbos","FRs1",6.9908
"2986","notnat",1990,"Fynbos","FRs10",21.1412
"2987","notnat",1990,"Fynbos","FRs11",959.6052
"2988","notnat",1990,"Fynbos","FRs12",1715.6412
"2989","notnat",1990,"Fynbos","FRs13",2156.8624
"2990","notnat",1990,"Fynbos","FRs14",464.0644
"2991","notnat",1990,"Fynbos","FRs15",9.9392
"2992","notnat",1990,"Fynbos","FRs16",209.1672
"2993","notnat",1990,"Fynbos","FRs17",125.1484
"2994","notnat",1990,"Fynbos","FRs18",0.0344
"2995","notnat",1990,"Fynbos","FRs19",195.526
"2996","notnat",1990,"Fynbos","FRs2",100.492
"2997","notnat",1990,"Fynbos","FRs20",30.924
"2998","notnat",1990,"Fynbos","FRs3",54.96
"2999","notnat",1990,"Fynbos","FRs4",237.7184
"3000","notnat",1990,"Fynbos","FRs5",34.0536
"3001","notnat",1990,"Fynbos","FRs6",255.4536
"3002","notnat",1990,"Fynbos","FRs7",265.0916
"3003","notnat",1990,"Fynbos","FRs8",372.1584
"3004","notnat",1990,"Fynbos","FRs9",4157.8672
"3005","notnat",1990,"Fynbos","FS1",84.542
"3006","notnat",1990,"Fynbos","FS10",11.096
"3007","notnat",1990,"Fynbos","FS11",8e-04
"3008","notnat",1990,"Fynbos","FS12",20.3756
"3009","notnat",1990,"Fynbos","FS13",5.0504
"3010","notnat",1990,"Fynbos","FS14",6.4708
"3011","notnat",1990,"Fynbos","FS2",202.0456
"3012","notnat",1990,"Fynbos","FS3",961.434
"3013","notnat",1990,"Fynbos","FS4",10.4784
"3014","notnat",1990,"Fynbos","FS5",36.3316
"3015","notnat",1990,"Fynbos","FS6",128.7776
"3016","notnat",1990,"Fynbos","FS7",7.4316
"3017","notnat",1990,"Fynbos","FS9",13.1384
"3018","notnat",1990,"Grassland","Gd1",629.5656
"3019","notnat",1990,"Grassland","Gd10",75.0552
"3020","notnat",1990,"Grassland","Gd2",2.2204
"3021","notnat",1990,"Grassland","Gd3",486.792
"3022","notnat",1990,"Grassland","Gd4",490.0748
"3023","notnat",1990,"Grassland","Gd5",108.7192
"3024","notnat",1990,"Grassland","Gd6",0.066
"3025","notnat",1990,"Grassland","Gd7",0.5548
"3026","notnat",1990,"Grassland","Gd8",2865.2952
"3027","notnat",1990,"Grassland","Gd9",352.298
"3028","notnat",1990,"Grassland","Gh1",188.1656
"3029","notnat",1990,"Grassland","Gh10",18685.6916
"3030","notnat",1990,"Grassland","Gh11",444.758
"3031","notnat",1990,"Grassland","Gh12",83.7316
"3032","notnat",1990,"Grassland","Gh13",1459.85
"3033","notnat",1990,"Grassland","Gh14",5000.09
"3034","notnat",1990,"Grassland","Gh15",2648.2148
"3035","notnat",1990,"Grassland","Gh2",1271.9752
"3036","notnat",1990,"Grassland","Gh3",813.3712
"3037","notnat",1990,"Grassland","Gh4",341.3532
"3038","notnat",1990,"Grassland","Gh5",2126.8156
"3039","notnat",1990,"Grassland","Gh6",4767.4384
"3040","notnat",1990,"Grassland","Gh7",235.8184
"3041","notnat",1990,"Grassland","Gh8",9.7336
"3042","notnat",1990,"Grassland","Gh9",1541.772
"3043","notnat",1990,"Grassland","Gm1",1313.0368
"3044","notnat",1990,"Grassland","Gm10",772.652
"3045","notnat",1990,"Grassland","Gm11",5493.346
"3046","notnat",1990,"Grassland","Gm12",7995.5144
"3047","notnat",1990,"Grassland","Gm13",1610.4888
"3048","notnat",1990,"Grassland","Gm14",605.8664
"3049","notnat",1990,"Grassland","Gm15",1592.6044
"3050","notnat",1990,"Grassland","Gm16",3678.5224
"3051","notnat",1990,"Grassland","Gm17",424.652
"3052","notnat",1990,"Grassland","Gm19",487.8152
"3053","notnat",1990,"Grassland","Gm2",909.0148
"3054","notnat",1990,"Grassland","Gm20",0.9084
"3055","notnat",1990,"Grassland","Gm21",302.056
"3056","notnat",1990,"Grassland","Gm22",543.6552
"3057","notnat",1990,"Grassland","Gm23",579.1036
"3058","notnat",1990,"Grassland","Gm24",0.5976
"3059","notnat",1990,"Grassland","Gm25",300.4084
"3060","notnat",1990,"Grassland","Gm26",15.206
"3061","notnat",1990,"Grassland","Gm27",5.6216
"3062","notnat",1990,"Grassland","Gm28",1.9012
"3063","notnat",1990,"Grassland","Gm29",16.5336
"3064","notnat",1990,"Grassland","Gm3",8125.4364
"3065","notnat",1990,"Grassland","Gm30",937.4208
"3066","notnat",1990,"Grassland","Gm31",466.846
"3067","notnat",1990,"Grassland","Gm4",6120.3672
"3068","notnat",1990,"Grassland","Gm5",947.5012
"3069","notnat",1990,"Grassland","Gm6",3863.156
"3070","notnat",1990,"Grassland","Gm7",1.818
"3071","notnat",1990,"Grassland","Gm8",8061.6116
"3072","notnat",1990,"Grassland","Gm9",761.1728
"3073","notnat",1990,"Grassland","Gs1",197.868
"3074","notnat",1990,"Grassland","Gs10",2676.1648
"3075","notnat",1990,"Grassland","Gs11",1126.8368
"3076","notnat",1990,"Grassland","Gs12",3466.1416
"3077","notnat",1990,"Grassland","Gs13",306.1144
"3078","notnat",1990,"Grassland","Gs14",2803.8384
"3079","notnat",1990,"Grassland","Gs15",2179.06
"3080","notnat",1990,"Grassland","Gs16",505.4104
"3081","notnat",1990,"Grassland","Gs17",56.3852
"3082","notnat",1990,"Grassland","Gs18",19.1012
"3083","notnat",1990,"Grassland","Gs19",1473.1252
"3084","notnat",1990,"Grassland","Gs2",245.2596
"3085","notnat",1990,"Grassland","Gs20",3636.4172
"3086","notnat",1990,"Grassland","Gs3",135.5408
"3087","notnat",1990,"Grassland","Gs4",2634.4968
"3088","notnat",1990,"Grassland","Gs6",1589.0136
"3089","notnat",1990,"Grassland","Gs7",1960.1372
"3090","notnat",1990,"Grassland","Gs8",883.82
"3091","notnat",1990,"Grassland","Gs9",4371.7472
"3092","notnat",1990,"IOCB","CB1",1306.1952
"3093","notnat",1990,"IOCB","CB2",620.7996
"3094","notnat",1990,"IOCB","CB3",3016.6384
"3095","notnat",1990,"IOCB","CB4",591.7988
"3096","notnat",1990,"IOCB","CB5",633.4532
"3097","notnat",1990,"IOCB","CB6",637.8992
"3098","notnat",1990,"NOTVEG","NOTVEG",51.6932
"3099","notnat",1990,"Nama-Karoo","NKb1",13.9108
"3100","notnat",1990,"Nama-Karoo","NKb2",3.3172
"3101","notnat",1990,"Nama-Karoo","NKb3",104.2636
"3102","notnat",1990,"Nama-Karoo","NKb4",2.8972
"3103","notnat",1990,"Nama-Karoo","NKb5",42.0512
"3104","notnat",1990,"Nama-Karoo","NKb6",202.9908
"3105","notnat",1990,"Nama-Karoo","NKl1",65.2344
"3106","notnat",1990,"Nama-Karoo","NKl2",107.1112
"3107","notnat",1990,"Nama-Karoo","NKl4",40.4876
"3108","notnat",1990,"Nama-Karoo","NKu1",123.3784
"3109","notnat",1990,"Nama-Karoo","NKu2",15.582
"3110","notnat",1990,"Nama-Karoo","NKu3",1724.2
"3111","notnat",1990,"Nama-Karoo","NKu4",1414.4908
"3112","notnat",1990,"Savanna","SVcb1",1222.1812
"3113","notnat",1990,"Savanna","SVcb10",388.9564
"3114","notnat",1990,"Savanna","SVcb11",635.4072
"3115","notnat",1990,"Savanna","SVcb12",5316.1352
"3116","notnat",1990,"Savanna","SVcb13",110.956
"3117","notnat",1990,"Savanna","SVcb14",298.0148
"3118","notnat",1990,"Savanna","SVcb15",3870.7248
"3119","notnat",1990,"Savanna","SVcb16",1856.9812
"3120","notnat",1990,"Savanna","SVcb17",562.8216
"3121","notnat",1990,"Savanna","SVcb18",1107.856
"3122","notnat",1990,"Savanna","SVcb19",841.308
"3123","notnat",1990,"Savanna","SVcb2",22.3844
"3124","notnat",1990,"Savanna","SVcb20",3079.2348
"3125","notnat",1990,"Savanna","SVcb21",885.8892
"3126","notnat",1990,"Savanna","SVcb22",0.0232
"3127","notnat",1990,"Savanna","SVcb23",1553.982
"3128","notnat",1990,"Savanna","SVcb24",59.7772
"3129","notnat",1990,"Savanna","SVcb25",48.1308
"3130","notnat",1990,"Savanna","SVcb26",187.1764
"3131","notnat",1990,"Savanna","SVcb27",908.3164
"3132","notnat",1990,"Savanna","SVcb28",344.5068
"3133","notnat",1990,"Savanna","SVcb29",11.8252
"3134","notnat",1990,"Savanna","SVcb3",382.6524
"3135","notnat",1990,"Savanna","SVcb4",373.3648
"3136","notnat",1990,"Savanna","SVcb5",6.2032
"3137","notnat",1990,"Savanna","SVcb6",1307.534
"3138","notnat",1990,"Savanna","SVcb7",76.4252
"3139","notnat",1990,"Savanna","SVcb8",805.5296
"3140","notnat",1990,"Savanna","SVcb9",396.6244
"3141","notnat",1990,"Savanna","SVk1",3142.2284
"3142","notnat",1990,"Savanna","SVk10",232.836
"3143","notnat",1990,"Savanna","SVk11",223.2096
"3144","notnat",1990,"Savanna","SVk12",107.0068
"3145","notnat",1990,"Savanna","SVk13",58.9528
"3146","notnat",1990,"Savanna","SVk14",30.2692
"3147","notnat",1990,"Savanna","SVk15",2.2348
"3148","notnat",1990,"Savanna","SVk16",5.6688
"3149","notnat",1990,"Savanna","SVk17",3147.9836
"3150","notnat",1990,"Savanna","SVk18",31.774
"3151","notnat",1990,"Savanna","SVk2",857.1892
"3152","notnat",1990,"Savanna","SVk3",734.1452
"3153","notnat",1990,"Savanna","SVk4",3547.2756
"3154","notnat",1990,"Savanna","SVk5",25.5252
"3155","notnat",1990,"Savanna","SVk6",914.858
"3156","notnat",1990,"Savanna","SVk7",160.1656
"3157","notnat",1990,"Savanna","SVk8",99.718
"3158","notnat",1990,"Savanna","SVk9",155.3856
"3159","notnat",1990,"Savanna","SVkd1",23.6608
"3160","notnat",1990,"Savanna","SVkd2",0.2684
"3161","notnat",1990,"Savanna","SVkd3",0.1924
"3162","notnat",1990,"Savanna","SVkd4",0.1056
"3163","notnat",1990,"Savanna","SVl1",387.1388
"3164","notnat",1990,"Savanna","SVl10",270.566
"3165","notnat",1990,"Savanna","SVl11",18.9008
"3166","notnat",1990,"Savanna","SVl12",83.9788
"3167","notnat",1990,"Savanna","SVl13",33.3064
"3168","notnat",1990,"Savanna","SVl14",957.7168
"3169","notnat",1990,"Savanna","SVl15",0.3828
"3170","notnat",1990,"Savanna","SVl16",264.0656
"3171","notnat",1990,"Savanna","SVl17",77.6588
"3172","notnat",1990,"Savanna","SVl18",191.648
"3173","notnat",1990,"Savanna","SVl19",55.4976
"3174","notnat",1990,"Savanna","SVl2",0.0196
"3175","notnat",1990,"Savanna","SVl20",768.006
"3176","notnat",1990,"Savanna","SVl21",45.1904
"3177","notnat",1990,"Savanna","SVl22",1305.824
"3178","notnat",1990,"Savanna","SVl23",2454.6228
"3179","notnat",1990,"Savanna","SVl24",460.1424
"3180","notnat",1990,"Savanna","SVl25",139.8932
"3181","notnat",1990,"Savanna","SVl26",102.2612
"3182","notnat",1990,"Savanna","SVl27",97.7004
"3183","notnat",1990,"Savanna","SVl3",4076.4668
"3184","notnat",1990,"Savanna","SVl4",694.2228
"3185","notnat",1990,"Savanna","SVl5",470.1524
"3186","notnat",1990,"Savanna","SVl6",1.5212
"3187","notnat",1990,"Savanna","SVl7",30.2012
"3188","notnat",1990,"Savanna","SVl8",1402.1808
"3189","notnat",1990,"Savanna","SVl9",2225.1192
"3190","notnat",1990,"Savanna","SVmp1",389.5216
"3191","notnat",1990,"Savanna","SVmp2",38.8588
"3192","notnat",1990,"Savanna","SVmp3",0.1208
"3193","notnat",1990,"Savanna","SVmp4",4.0684
"3194","notnat",1990,"Savanna","SVmp5",481.2364
"3195","notnat",1990,"Savanna","SVmp6",590.7128
"3196","notnat",1990,"Savanna","SVmp7",131.2576
"3197","notnat",1990,"Savanna","SVmp8",0.1356
"3198","notnat",1990,"Savanna","SVs1",623.0432
"3199","notnat",1990,"Savanna","SVs2",490.8736
"3200","notnat",1990,"Savanna","SVs3",424.4584
"3201","notnat",1990,"Savanna","SVs4",433.5172
"3202","notnat",1990,"Savanna","SVs5",1437.056
"3203","notnat",1990,"Savanna","SVs6",2861.2872
"3204","notnat",1990,"Savanna","SVs7",2538.1324
"3205","notnat",1990,"Savanna","SVs8",565.5748
"3206","notnat",1990,"Succulent Karoo","SKk1",2.6004
"3207","notnat",1990,"Succulent Karoo","SKk2",0.492
"3208","notnat",1990,"Succulent Karoo","SKk3",15.814
"3209","notnat",1990,"Succulent Karoo","SKk4",1.874
"3210","notnat",1990,"Succulent Karoo","SKk5",130.1112
"3211","notnat",1990,"Succulent Karoo","SKk6",1.606
"3212","notnat",1990,"Succulent Karoo","SKk7",40.9832
"3213","notnat",1990,"Succulent Karoo","SKk8",2.0088
"3214","notnat",1990,"Succulent Karoo","SKk9",0.622
"3215","notnat",1990,"Succulent Karoo","SKn1",209.5332
"3216","notnat",1990,"Succulent Karoo","SKn2",3.9132
"3217","notnat",1990,"Succulent Karoo","SKn3",189.3868
"3218","notnat",1990,"Succulent Karoo","SKn4",408.1248
"3219","notnat",1990,"Succulent Karoo","SKn5",0.5892
"3220","notnat",1990,"Succulent Karoo","SKn6",4.1652
"3221","notnat",1990,"Succulent Karoo","SKn7",77.1812
"3222","notnat",1990,"Succulent Karoo","SKr1",0.2096
"3223","notnat",1990,"Succulent Karoo","SKr10",0.0368
"3224","notnat",1990,"Succulent Karoo","SKr11",0.2868
"3225","notnat",1990,"Succulent Karoo","SKr12",0.0744
"3226","notnat",1990,"Succulent Karoo","SKr13",0.2304
"3227","notnat",1990,"Succulent Karoo","SKr14",0.1456
"3228","notnat",1990,"Succulent Karoo","SKr15",39.32
"3229","notnat",1990,"Succulent Karoo","SKr16",0.234
"3230","notnat",1990,"Succulent Karoo","SKr17",0.268
"3231","notnat",1990,"Succulent Karoo","SKr18",1.9168
"3232","notnat",1990,"Succulent Karoo","SKr19",1.0512
"3233","notnat",1990,"Succulent Karoo","SKr2",0.3648
"3234","notnat",1990,"Succulent Karoo","SKr3",0
"3235","notnat",1990,"Succulent Karoo","SKr4",7.6416
"3236","notnat",1990,"Succulent Karoo","SKr5",0
"3237","notnat",1990,"Succulent Karoo","SKr6",0.0044
"3238","notnat",1990,"Succulent Karoo","SKr7",0.0152
"3239","notnat",1990,"Succulent Karoo","SKr8",0
"3240","notnat",1990,"Succulent Karoo","SKr9",0
"3241","notnat",1990,"Succulent Karoo","SKs1",155.7012
"3242","notnat",1990,"Succulent Karoo","SKs10",2.0316
"3243","notnat",1990,"Succulent Karoo","SKs11",0.0256
"3244","notnat",1990,"Succulent Karoo","SKs12",41.972
"3245","notnat",1990,"Succulent Karoo","SKs13",70.17
"3246","notnat",1990,"Succulent Karoo","SKs14",174.478
"3247","notnat",1990,"Succulent Karoo","SKs2",7.1448
"3248","notnat",1990,"Succulent Karoo","SKs3",22.2196
"3249","notnat",1990,"Succulent Karoo","SKs4",5.2872
"3250","notnat",1990,"Succulent Karoo","SKs5",0.0732
"3251","notnat",1990,"Succulent Karoo","SKs6",0.1204
"3252","notnat",1990,"Succulent Karoo","SKs7",538.2588
"3253","notnat",1990,"Succulent Karoo","SKs8",110.324
"3254","notnat",1990,"Succulent Karoo","SKs9",11.8964
"3255","notnat",1990,"Succulent Karoo","SKt1",0.0124
"3256","notnat",1990,"Succulent Karoo","SKt2",273.5592
"3257","notnat",1990,"Succulent Karoo","SKt3",104.8444
"3258","notnat",1990,"Succulent Karoo","SKv1",70.2944
"3259","notnat",1990,"Succulent Karoo","SKv10",9.2912
"3260","notnat",1990,"Succulent Karoo","SKv11",164.4468
"3261","notnat",1990,"Succulent Karoo","SKv13",28.5632
"3262","notnat",1990,"Succulent Karoo","SKv14",17.1012
"3263","notnat",1990,"Succulent Karoo","SKv2",0.4372
"3264","notnat",1990,"Succulent Karoo","SKv3",21.2328
"3265","notnat",1990,"Succulent Karoo","SKv4",3.4276
"3266","notnat",1990,"Succulent Karoo","SKv5",43.0132
"3267","notnat",1990,"Succulent Karoo","SKv6",24.2752
"3268","notnat",1990,"Succulent Karoo","SKv7",122.8168
"3269","notnat",1990,"Succulent Karoo","SKv8",134.6712
"3270","notnat",2014,"Albany Thicket","AT15",0.014
"3271","notnat",2014,"Albany Thicket","AT16",2.2316
"3272","notnat",2014,"Albany Thicket","AT17",145.274
"3273","notnat",2014,"Albany Thicket","AT18",133.578
"3274","notnat",2014,"Albany Thicket","AT19",13.0804
"3275","notnat",2014,"Albany Thicket","AT20",14.4808
"3276","notnat",2014,"Albany Thicket","AT21",70.8372
"3277","notnat",2014,"Albany Thicket","AT22",117.546
"3278","notnat",2014,"Albany Thicket","AT23",40.5044
"3279","notnat",2014,"Albany Thicket","AT24",359.1208
"3280","notnat",2014,"Albany Thicket","AT25",13.2308
"3281","notnat",2014,"Albany Thicket","AT26",9.6168
"3282","notnat",2014,"Albany Thicket","AT27",6.7248
"3283","notnat",2014,"Albany Thicket","AT28",116.9348
"3284","notnat",2014,"Albany Thicket","AT29",14.338
"3285","notnat",2014,"Albany Thicket","AT30",44.3548
"3286","notnat",2014,"Albany Thicket","AT31",29.4216
"3287","notnat",2014,"Albany Thicket","AT32",129.2356
"3288","notnat",2014,"Albany Thicket","AT33",6.0468
"3289","notnat",2014,"Albany Thicket","AT34",4.53
"3290","notnat",2014,"Albany Thicket","AT35",11.4376
"3291","notnat",2014,"Albany Thicket","AT36",19.4516
"3292","notnat",2014,"Albany Thicket","AT37",63.762
"3293","notnat",2014,"Albany Thicket","AT38",420.4932
"3294","notnat",2014,"Albany Thicket","AT39",23.4112
"3295","notnat",2014,"Albany Thicket","AT40",103.1868
"3296","notnat",2014,"Albany Thicket","AT41",94.8984
"3297","notnat",2014,"Albany Thicket","AT42",5.996
"3298","notnat",2014,"Albany Thicket","AT43",17.3504
"3299","notnat",2014,"Albany Thicket","AT44",90.238
"3300","notnat",2014,"Albany Thicket","AT45",259.6172
"3301","notnat",2014,"Albany Thicket","AT46",15.9524
"3302","notnat",2014,"Albany Thicket","AT47",18.9148
"3303","notnat",2014,"Albany Thicket","AT48",8.3304
"3304","notnat",2014,"Albany Thicket","AT49",96.48
"3305","notnat",2014,"Albany Thicket","AT50",58.3808
"3306","notnat",2014,"Albany Thicket","AT51",234.5368
"3307","notnat",2014,"Albany Thicket","AT52",12.9488
"3308","notnat",2014,"Albany Thicket","AT53",9.5308
"3309","notnat",2014,"Albany Thicket","AT54",2.6232
"3310","notnat",2014,"Albany Thicket","AT55",13.664
"3311","notnat",2014,"Albany Thicket","AT56",221.128
"3312","notnat",2014,"Albany Thicket","AT57",28.186
"3313","notnat",2014,"Albany Thicket","AT58",24.1528
"3314","notnat",2014,"Azonal","AZa1",0.3984
"3315","notnat",2014,"Azonal","AZa2",220.7204
"3316","notnat",2014,"Azonal","AZa3",302.8664
"3317","notnat",2014,"Azonal","AZa4",498.0868
"3318","notnat",2014,"Azonal","AZa5",1031.2256
"3319","notnat",2014,"Azonal","AZa6",352.3928
"3320","notnat",2014,"Azonal","AZa7",384.812
"3321","notnat",2014,"Azonal","AZd1",5.8724
"3322","notnat",2014,"Azonal","AZd2",2.372
"3323","notnat",2014,"Azonal","AZd3",4.0516
"3324","notnat",2014,"Azonal","AZd4",1.3988
"3325","notnat",2014,"Azonal","AZi1",148.8776
"3326","notnat",2014,"Azonal","AZi3",3.0228
"3327","notnat",2014,"Azonal","AZi5",330.864
"3328","notnat",2014,"Azonal","AZi6",697.9468
"3329","notnat",2014,"Azonal","AZi7",134.8892
"3330","notnat",2014,"Azonal","AZi8",242.3516
"3331","notnat",2014,"Azonal","AZs3",0.9508
"3332","notnat",2014,"Desert","Dg1",0.288
"3333","notnat",2014,"Desert","Dg10",4.2256
"3334","notnat",2014,"Desert","Dg2",0.0024
"3335","notnat",2014,"Desert","Dg3",0.3748
"3336","notnat",2014,"Desert","Dg4",0.2824
"3337","notnat",2014,"Desert","Dg5",0
"3338","notnat",2014,"Desert","Dg6",0
"3339","notnat",2014,"Desert","Dg7",1.5632
"3340","notnat",2014,"Desert","Dg8",0.0156
"3341","notnat",2014,"Desert","Dg9",14.7628
"3342","notnat",2014,"Desert","Dn1",14.9896
"3343","notnat",2014,"Desert","Dn2",0.3092
"3344","notnat",2014,"Desert","Dn3",12.9904
"3345","notnat",2014,"Desert","Dn4",16.2496
"3346","notnat",2014,"Desert","Dn5",28.422
"3347","notnat",2014,"Forest","FOa1",41.5512
"3348","notnat",2014,"Forest","FOa2",26.7364
"3349","notnat",2014,"Forest","FOa3",2.8276
"3350","notnat",2014,"Forest","FOz1",152.8904
"3351","notnat",2014,"Forest","FOz2",31.1952
"3352","notnat",2014,"Forest","FOz3",176.5464
"3353","notnat",2014,"Forest","FOz4",99.924
"3354","notnat",2014,"Forest","FOz5",81.632
"3355","notnat",2014,"Forest","FOz6",33.5372
"3356","notnat",2014,"Forest","FOz7",156.8696
"3357","notnat",2014,"Forest","FOz8",20.2828
"3358","notnat",2014,"Forest","FOz9",0.3756
"3359","notnat",2014,"Fynbos","FFa1",118.7636
"3360","notnat",2014,"Fynbos","FFa2",309.3264
"3361","notnat",2014,"Fynbos","FFa3",313.0104
"3362","notnat",2014,"Fynbos","FFa4",27.8476
"3363","notnat",2014,"Fynbos","FFb1",18.094
"3364","notnat",2014,"Fynbos","FFb2",5.7052
"3365","notnat",2014,"Fynbos","FFb3",0.0696
"3366","notnat",2014,"Fynbos","FFb4",7.3848
"3367","notnat",2014,"Fynbos","FFb5",11.8492
"3368","notnat",2014,"Fynbos","FFb6",46.8448
"3369","notnat",2014,"Fynbos","FFc1",451.2184
"3370","notnat",2014,"Fynbos","FFd1",187.6708
"3371","notnat",2014,"Fynbos","FFd10",117.438
"3372","notnat",2014,"Fynbos","FFd11",14.4556
"3373","notnat",2014,"Fynbos","FFd2",1236.758
"3374","notnat",2014,"Fynbos","FFd3",349.9272
"3375","notnat",2014,"Fynbos","FFd4",330.5236
"3376","notnat",2014,"Fynbos","FFd5",424.3856
"3377","notnat",2014,"Fynbos","FFd6",32.3684
"3378","notnat",2014,"Fynbos","FFd7",119.4004
"3379","notnat",2014,"Fynbos","FFd8",52.1008
"3380","notnat",2014,"Fynbos","FFd9",234.8244
"3381","notnat",2014,"Fynbos","FFf1",435.14
"3382","notnat",2014,"Fynbos","FFf2",20.5728
"3383","notnat",2014,"Fynbos","FFg1",0.746
"3384","notnat",2014,"Fynbos","FFg2",225.9956
"3385","notnat",2014,"Fynbos","FFg3",57.4464
"3386","notnat",2014,"Fynbos","FFg4",2.7136
"3387","notnat",2014,"Fynbos","FFg5",295.4892
"3388","notnat",2014,"Fynbos","FFh1",215.0864
"3389","notnat",2014,"Fynbos","FFh10",4.758
"3390","notnat",2014,"Fynbos","FFh11",6.5904
"3391","notnat",2014,"Fynbos","FFh2",4.8012
"3392","notnat",2014,"Fynbos","FFh3",10.0104
"3393","notnat",2014,"Fynbos","FFh4",105.5748
"3394","notnat",2014,"Fynbos","FFh5",45.16
"3395","notnat",2014,"Fynbos","FFh6",196.6436
"3396","notnat",2014,"Fynbos","FFh7",110.4764
"3397","notnat",2014,"Fynbos","FFh8",39.5056
"3398","notnat",2014,"Fynbos","FFh9",294.1816
"3399","notnat",2014,"Fynbos","FFl1",23.9752
"3400","notnat",2014,"Fynbos","FFl2",27.0064
"3401","notnat",2014,"Fynbos","FFl3",150.0176
"3402","notnat",2014,"Fynbos","FFq1",0
"3403","notnat",2014,"Fynbos","FFq2",24.8372
"3404","notnat",2014,"Fynbos","FFq3",16.5896
"3405","notnat",2014,"Fynbos","FFq4",5.8376
"3406","notnat",2014,"Fynbos","FFq5",0.3512
"3407","notnat",2014,"Fynbos","FFq6",11.4928
